id	hate_type	hate_severity	to_whom	model
875014	None	Little to None	None	csebuetnlp/banglabert
656684	None	Little to None	None	csebuetnlp/banglabert
764588	Religious Hate	Little to None	Community	csebuetnlp/banglabert
398408	Abusive	Mild	Organization	csebuetnlp/banglabert
544724	Abusive	Mild	Organization	csebuetnlp/banglabert
717930	None	Little to None	None	csebuetnlp/banglabert
861943	None	Little to None	None	csebuetnlp/banglabert
504377	Abusive	Little to None	Individual	csebuetnlp/banglabert
685085	None	Little to None	None	csebuetnlp/banglabert
657081	None	Little to None	None	csebuetnlp/banglabert
187923	None	Little to None	None	csebuetnlp/banglabert
900377	None	Little to None	None	csebuetnlp/banglabert
563247	None	Little to None	None	csebuetnlp/banglabert
661496	Profane	Severe	Individual	csebuetnlp/banglabert
873216	None	Little to None	None	csebuetnlp/banglabert
154722	None	Little to None	None	csebuetnlp/banglabert
13287	Political Hate	Severe	Society	csebuetnlp/banglabert
202664	None	Little to None	None	csebuetnlp/banglabert
194099	None	Little to None	None	csebuetnlp/banglabert
191461	None	Little to None	None	csebuetnlp/banglabert
612332	None	Little to None	None	csebuetnlp/banglabert
894207	None	Little to None	None	csebuetnlp/banglabert
318915	Profane	Severe	Individual	csebuetnlp/banglabert
26251	None	Little to None	None	csebuetnlp/banglabert
142455	Abusive	Little to None	None	csebuetnlp/banglabert
475328	None	Little to None	None	csebuetnlp/banglabert
316399	None	Little to None	None	csebuetnlp/banglabert
437420	None	Little to None	None	csebuetnlp/banglabert
240551	Political Hate	Mild	Community	csebuetnlp/banglabert
78885	Political Hate	Mild	Organization	csebuetnlp/banglabert
568279	Profane	Severe	Community	csebuetnlp/banglabert
172343	Political Hate	Mild	Organization	csebuetnlp/banglabert
518730	None	Little to None	None	csebuetnlp/banglabert
761257	None	Little to None	None	csebuetnlp/banglabert
511100	Profane	Severe	Individual	csebuetnlp/banglabert
95847	None	Little to None	None	csebuetnlp/banglabert
693503	None	Little to None	None	csebuetnlp/banglabert
713982	None	Little to None	None	csebuetnlp/banglabert
323013	Abusive	Mild	Society	csebuetnlp/banglabert
487727	Religious Hate	Little to None	Community	csebuetnlp/banglabert
112427	Political Hate	Mild	Individual	csebuetnlp/banglabert
172445	None	Little to None	None	csebuetnlp/banglabert
745382	Abusive	Little to None	Individual	csebuetnlp/banglabert
29292	Profane	Severe	Individual	csebuetnlp/banglabert
472930	Political Hate	Severe	Community	csebuetnlp/banglabert
749073	None	Little to None	None	csebuetnlp/banglabert
895990	Profane	Severe	Individual	csebuetnlp/banglabert
212549	None	Little to None	None	csebuetnlp/banglabert
263512	None	Little to None	None	csebuetnlp/banglabert
246775	None	Little to None	None	csebuetnlp/banglabert
525372	None	Little to None	None	csebuetnlp/banglabert
749093	None	Little to None	None	csebuetnlp/banglabert
707214	None	Little to None	None	csebuetnlp/banglabert
2591	None	Little to None	None	csebuetnlp/banglabert
27096	None	Little to None	None	csebuetnlp/banglabert
213638	Political Hate	Mild	Organization	csebuetnlp/banglabert
692826	Abusive	Little to None	None	csebuetnlp/banglabert
706581	Abusive	Mild	Community	csebuetnlp/banglabert
147938	None	Little to None	None	csebuetnlp/banglabert
743152	None	Little to None	None	csebuetnlp/banglabert
61990	None	Little to None	None	csebuetnlp/banglabert
852568	None	Little to None	None	csebuetnlp/banglabert
76707	None	Little to None	None	csebuetnlp/banglabert
814640	None	Little to None	None	csebuetnlp/banglabert
891668	Abusive	Little to None	Organization	csebuetnlp/banglabert
16456	None	Little to None	None	csebuetnlp/banglabert
850529	None	Little to None	None	csebuetnlp/banglabert
864879	None	Little to None	None	csebuetnlp/banglabert
654023	None	Little to None	None	csebuetnlp/banglabert
346640	None	Little to None	Organization	csebuetnlp/banglabert
218545	Political Hate	Mild	Organization	csebuetnlp/banglabert
504398	None	Mild	Community	csebuetnlp/banglabert
535040	None	Little to None	None	csebuetnlp/banglabert
581206	Abusive	Mild	Individual	csebuetnlp/banglabert
688895	None	Little to None	None	csebuetnlp/banglabert
21299	None	Little to None	None	csebuetnlp/banglabert
656711	None	Little to None	None	csebuetnlp/banglabert
924302	Abusive	Little to None	None	csebuetnlp/banglabert
245901	None	Little to None	None	csebuetnlp/banglabert
297501	Abusive	Little to None	Individual	csebuetnlp/banglabert
169033	None	Little to None	None	csebuetnlp/banglabert
905454	None	Little to None	None	csebuetnlp/banglabert
249275	Political Hate	Little to None	Individual	csebuetnlp/banglabert
772102	None	Mild	Organization	csebuetnlp/banglabert
107477	Political Hate	Mild	Individual	csebuetnlp/banglabert
769166	Abusive	Mild	Community	csebuetnlp/banglabert
738287	Abusive	Little to None	Society	csebuetnlp/banglabert
455550	None	Little to None	None	csebuetnlp/banglabert
868709	None	Little to None	None	csebuetnlp/banglabert
409197	Abusive	Mild	Organization	csebuetnlp/banglabert
815089	Profane	Severe	Society	csebuetnlp/banglabert
872087	None	Little to None	None	csebuetnlp/banglabert
875589	None	Little to None	Community	csebuetnlp/banglabert
633067	None	Little to None	None	csebuetnlp/banglabert
198396	Political Hate	Mild	Organization	csebuetnlp/banglabert
936161	Profane	Severe	Individual	csebuetnlp/banglabert
262644	None	Little to None	None	csebuetnlp/banglabert
376125	Profane	Severe	Individual	csebuetnlp/banglabert
70191	Abusive	Severe	Individual	csebuetnlp/banglabert
258234	None	Little to None	None	csebuetnlp/banglabert
188889	None	Little to None	None	csebuetnlp/banglabert
204063	Abusive	Severe	Individual	csebuetnlp/banglabert
443709	Abusive	Little to None	Individual	csebuetnlp/banglabert
165654	Abusive	Little to None	Individual	csebuetnlp/banglabert
796582	Profane	Little to None	Society	csebuetnlp/banglabert
554434	None	Little to None	None	csebuetnlp/banglabert
447696	None	Little to None	None	csebuetnlp/banglabert
558140	Profane	Severe	Community	csebuetnlp/banglabert
703224	None	Little to None	None	csebuetnlp/banglabert
148181	Abusive	Mild	Community	csebuetnlp/banglabert
620559	None	Little to None	None	csebuetnlp/banglabert
781591	Profane	Severe	Society	csebuetnlp/banglabert
220555	None	Little to None	None	csebuetnlp/banglabert
844755	None	Little to None	None	csebuetnlp/banglabert
36259	Political Hate	Mild	Organization	csebuetnlp/banglabert
665240	Political Hate	Mild	Individual	csebuetnlp/banglabert
509247	None	Little to None	None	csebuetnlp/banglabert
149572	Abusive	Mild	Individual	csebuetnlp/banglabert
687526	None	Little to None	Individual	csebuetnlp/banglabert
163447	None	Little to None	None	csebuetnlp/banglabert
726820	None	Little to None	None	csebuetnlp/banglabert
782829	Profane	Severe	Community	csebuetnlp/banglabert
19286	None	Little to None	None	csebuetnlp/banglabert
636979	Political Hate	Mild	Community	csebuetnlp/banglabert
815378	None	Little to None	None	csebuetnlp/banglabert
148990	None	Little to None	None	csebuetnlp/banglabert
628676	None	Little to None	None	csebuetnlp/banglabert
181927	None	Little to None	None	csebuetnlp/banglabert
803045	Abusive	Little to None	None	csebuetnlp/banglabert
203127	None	Little to None	None	csebuetnlp/banglabert
655706	None	Little to None	None	csebuetnlp/banglabert
258839	Abusive	Mild	Organization	csebuetnlp/banglabert
810665	Political Hate	Little to None	Organization	csebuetnlp/banglabert
458447	None	Little to None	None	csebuetnlp/banglabert
771093	None	Little to None	None	csebuetnlp/banglabert
67115	None	Little to None	None	csebuetnlp/banglabert
15416	Abusive	Mild	Individual	csebuetnlp/banglabert
802054	Abusive	Little to None	Individual	csebuetnlp/banglabert
293052	None	Little to None	None	csebuetnlp/banglabert
889040	None	Little to None	None	csebuetnlp/banglabert
604710	None	Little to None	None	csebuetnlp/banglabert
197557	None	Little to None	None	csebuetnlp/banglabert
644229	None	Little to None	None	csebuetnlp/banglabert
451484	None	Little to None	None	csebuetnlp/banglabert
613091	None	Little to None	None	csebuetnlp/banglabert
557654	None	Little to None	None	csebuetnlp/banglabert
567658	Abusive	Severe	Society	csebuetnlp/banglabert
684226	None	Little to None	None	csebuetnlp/banglabert
21468	None	Little to None	None	csebuetnlp/banglabert
332442	None	Little to None	None	csebuetnlp/banglabert
315806	None	Little to None	None	csebuetnlp/banglabert
202026	None	Little to None	None	csebuetnlp/banglabert
18029	None	Little to None	None	csebuetnlp/banglabert
145440	Abusive	Little to None	None	csebuetnlp/banglabert
97042	None	Little to None	Organization	csebuetnlp/banglabert
13118	None	Little to None	None	csebuetnlp/banglabert
692161	None	Little to None	None	csebuetnlp/banglabert
302295	Political Hate	Little to None	Organization	csebuetnlp/banglabert
24563	None	Little to None	None	csebuetnlp/banglabert
692332	Abusive	Mild	Individual	csebuetnlp/banglabert
301983	Abusive	Mild	Individual	csebuetnlp/banglabert
617592	None	Little to None	Individual	csebuetnlp/banglabert
326395	Abusive	Mild	Individual	csebuetnlp/banglabert
587331	None	Little to None	None	csebuetnlp/banglabert
393621	Abusive	Mild	Organization	csebuetnlp/banglabert
152523	Profane	Severe	Community	csebuetnlp/banglabert
550649	Abusive	Mild	Organization	csebuetnlp/banglabert
559356	None	Little to None	None	csebuetnlp/banglabert
655020	None	Little to None	None	csebuetnlp/banglabert
709901	Profane	Severe	Community	csebuetnlp/banglabert
500126	None	Little to None	None	csebuetnlp/banglabert
633507	None	Little to None	None	csebuetnlp/banglabert
311217	Profane	Severe	Community	csebuetnlp/banglabert
613094	None	Little to None	None	csebuetnlp/banglabert
726032	Abusive	Mild	Society	csebuetnlp/banglabert
17722	None	Little to None	None	csebuetnlp/banglabert
266041	None	Little to None	None	csebuetnlp/banglabert
175964	None	Little to None	None	csebuetnlp/banglabert
774401	Profane	Severe	Individual	csebuetnlp/banglabert
643230	None	Little to None	None	csebuetnlp/banglabert
646946	Profane	Severe	Individual	csebuetnlp/banglabert
185531	Political Hate	Mild	Organization	csebuetnlp/banglabert
803781	None	Little to None	None	csebuetnlp/banglabert
128232	None	Little to None	None	csebuetnlp/banglabert
435155	Profane	Mild	Community	csebuetnlp/banglabert
204398	Profane	Severe	Individual	csebuetnlp/banglabert
278920	None	Little to None	None	csebuetnlp/banglabert
358187	None	Little to None	None	csebuetnlp/banglabert
807948	None	Little to None	None	csebuetnlp/banglabert
528962	None	Little to None	None	csebuetnlp/banglabert
699149	None	Little to None	None	csebuetnlp/banglabert
352893	None	Little to None	None	csebuetnlp/banglabert
475852	None	Little to None	None	csebuetnlp/banglabert
664249	None	Little to None	Organization	csebuetnlp/banglabert
644385	None	Little to None	None	csebuetnlp/banglabert
552714	Profane	Severe	Organization	csebuetnlp/banglabert
470502	None	Little to None	None	csebuetnlp/banglabert
842530	None	Little to None	None	csebuetnlp/banglabert
392217	Abusive	Mild	Individual	csebuetnlp/banglabert
910822	Abusive	Little to None	Individual	csebuetnlp/banglabert
875780	Religious Hate	Mild	Community	csebuetnlp/banglabert
59746	None	Little to None	None	csebuetnlp/banglabert
73292	Political Hate	Little to None	Organization	csebuetnlp/banglabert
294134	None	Little to None	None	csebuetnlp/banglabert
66565	None	Little to None	None	csebuetnlp/banglabert
213232	Political Hate	Mild	Organization	csebuetnlp/banglabert
394717	None	Little to None	None	csebuetnlp/banglabert
896133	None	Little to None	None	csebuetnlp/banglabert
735755	None	Little to None	None	csebuetnlp/banglabert
344996	None	Little to None	None	csebuetnlp/banglabert
914281	None	Little to None	None	csebuetnlp/banglabert
784938	Abusive	Little to None	Individual	csebuetnlp/banglabert
854259	Profane	Severe	Community	csebuetnlp/banglabert
160275	Political Hate	Mild	Organization	csebuetnlp/banglabert
768434	None	Little to None	None	csebuetnlp/banglabert
740283	None	Little to None	None	csebuetnlp/banglabert
722586	None	Little to None	None	csebuetnlp/banglabert
901989	None	Little to None	None	csebuetnlp/banglabert
219414	None	Little to None	None	csebuetnlp/banglabert
283848	None	Little to None	None	csebuetnlp/banglabert
212406	None	Little to None	None	csebuetnlp/banglabert
254391	None	Little to None	None	csebuetnlp/banglabert
268735	None	Little to None	None	csebuetnlp/banglabert
98391	Abusive	Mild	Individual	csebuetnlp/banglabert
848370	None	Little to None	Community	csebuetnlp/banglabert
798899	None	Little to None	None	csebuetnlp/banglabert
177060	None	Little to None	None	csebuetnlp/banglabert
782833	None	Little to None	None	csebuetnlp/banglabert
709671	Abusive	Little to None	None	csebuetnlp/banglabert
854989	Political Hate	Mild	Individual	csebuetnlp/banglabert
373841	None	Little to None	None	csebuetnlp/banglabert
34407	Abusive	Little to None	Organization	csebuetnlp/banglabert
9026	None	Little to None	None	csebuetnlp/banglabert
842908	Political Hate	Mild	Organization	csebuetnlp/banglabert
556978	None	Little to None	None	csebuetnlp/banglabert
185976	None	Little to None	None	csebuetnlp/banglabert
439801	None	Little to None	None	csebuetnlp/banglabert
760600	None	Little to None	None	csebuetnlp/banglabert
906878	None	Little to None	None	csebuetnlp/banglabert
9324	None	Little to None	None	csebuetnlp/banglabert
720211	Abusive	Little to None	Community	csebuetnlp/banglabert
344629	None	Little to None	None	csebuetnlp/banglabert
836105	Political Hate	Mild	Organization	csebuetnlp/banglabert
137902	Profane	Severe	Community	csebuetnlp/banglabert
190967	Political Hate	Severe	Organization	csebuetnlp/banglabert
928441	Abusive	Little to None	Community	csebuetnlp/banglabert
314097	None	Little to None	None	csebuetnlp/banglabert
474511	None	Little to None	None	csebuetnlp/banglabert
490405	Abusive	Little to None	Community	csebuetnlp/banglabert
778407	Abusive	Little to None	Community	csebuetnlp/banglabert
173929	Profane	Severe	Individual	csebuetnlp/banglabert
859642	None	Little to None	None	csebuetnlp/banglabert
591385	None	Little to None	None	csebuetnlp/banglabert
656338	None	Little to None	None	csebuetnlp/banglabert
82018	Abusive	Mild	Community	csebuetnlp/banglabert
378150	Political Hate	Mild	Organization	csebuetnlp/banglabert
804298	None	Severe	None	csebuetnlp/banglabert
396604	Profane	Severe	Society	csebuetnlp/banglabert
874183	None	Little to None	None	csebuetnlp/banglabert
921981	None	Little to None	Individual	csebuetnlp/banglabert
135377	Abusive	Mild	Community	csebuetnlp/banglabert
414998	Abusive	Little to None	None	csebuetnlp/banglabert
7446	None	Little to None	None	csebuetnlp/banglabert
303854	None	Little to None	Organization	csebuetnlp/banglabert
417549	Abusive	Mild	Organization	csebuetnlp/banglabert
811728	Abusive	Mild	Individual	csebuetnlp/banglabert
65607	Political Hate	Mild	Organization	csebuetnlp/banglabert
576989	None	Little to None	None	csebuetnlp/banglabert
649835	Abusive	Severe	Community	csebuetnlp/banglabert
293416	None	Little to None	None	csebuetnlp/banglabert
39657	Political Hate	Little to None	Community	csebuetnlp/banglabert
824999	None	Little to None	None	csebuetnlp/banglabert
660424	Profane	Mild	Organization	csebuetnlp/banglabert
792788	None	Little to None	None	csebuetnlp/banglabert
903201	None	Little to None	None	csebuetnlp/banglabert
399901	None	Little to None	None	csebuetnlp/banglabert
327576	Abusive	Mild	Individual	csebuetnlp/banglabert
916743	Abusive	Severe	Individual	csebuetnlp/banglabert
325872	Abusive	Mild	Society	csebuetnlp/banglabert
91341	Abusive	Little to None	Organization	csebuetnlp/banglabert
156098	Profane	Severe	Community	csebuetnlp/banglabert
416010	None	Little to None	None	csebuetnlp/banglabert
660313	Political Hate	Little to None	None	csebuetnlp/banglabert
