id	hate_severity	model
422502	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
280852	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
483679	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
283665	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
585560	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
156055	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
383453	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
586400	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
249699	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
851596	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
131562	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
764762	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
534742	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
692230	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
393994	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
701174	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
840073	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
74757	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
914428	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
320894	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
284673	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
449881	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
211343	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
211066	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
187458	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
570102	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
811049	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
240161	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
497310	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
215198	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
818057	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
779145	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
831841	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
775071	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
48809	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
11129	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
831006	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
222405	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
828442	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
620497	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
655608	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
733277	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
925704	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
249353	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
20836	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
823677	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
641234	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
701021	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
324049	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
636242	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
535520	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
182095	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
88739	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
305977	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
872926	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
176547	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
670585	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
530944	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
299351	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
149035	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
437827	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
690718	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
416597	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
105662	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
275891	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
295149	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
42415	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
740041	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
741837	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
837996	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
48741	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
4902	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
284731	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
850921	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
112526	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
611789	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
866124	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
181154	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
198375	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
81133	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
341265	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
674432	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
688572	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
35907	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
800085	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
119217	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
249685	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
270683	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
28640	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
836007	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
78034	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
852862	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
784170	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
107800	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
805368	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
257847	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
633654	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
151092	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
180602	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
226971	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
175673	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
497577	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
195305	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
839277	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
857374	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
613198	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
419028	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
670337	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
479888	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
21072	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
122859	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
897180	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
142564	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
543066	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
437730	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
413800	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
616078	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
714414	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
922905	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
343726	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
560139	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
45257	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
597187	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
201136	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
803456	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
607349	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
796350	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
258036	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
160540	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
499777	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
232047	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
621416	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
153167	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
65432	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
145133	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
382318	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
595893	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
215867	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
445237	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
876336	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
553452	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
651412	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
281100	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
357890	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
601539	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
138517	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
651601	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
284511	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
505928	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
78827	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
244982	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
438896	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
725849	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
161928	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
163305	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
181899	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
500567	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
21173	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
796157	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
48323	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
284646	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
750318	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
138857	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
37272	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
594647	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
312348	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
569054	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
827488	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
335990	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
209955	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
476205	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
466310	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
535877	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
342077	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
243679	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
683309	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
566265	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
240365	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
598601	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
644014	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
591119	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
804933	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
659381	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
147080	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
479388	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
451506	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
787168	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
176920	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
178612	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
372222	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
439641	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
35114	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
150726	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
65573	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
233947	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
533781	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
146229	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
705033	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
376571	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
389616	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
271796	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
593797	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
519084	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
773377	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
770651	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
159343	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
640870	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
599909	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
150138	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
26273	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
874248	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
463777	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
289008	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
901146	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
213013	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
152657	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
242616	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
776664	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
161115	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
736990	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
651401	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
290727	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
47797	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
279029	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
770736	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
531501	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
38244	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
405336	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
852400	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
193758	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
84164	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
915451	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
